,file,frame,person,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1010,step_f_b.MOV,167,0,tensor(676.7721),tensor(353.1983),tensor(703.4955),tensor(326.2434),tensor(644.5312),tensor(329.2354),tensor(741.1723),tensor(351.9047),tensor(594.4271),tensor(359.8918),tensor(777.2194),tensor(539.8506),tensor(547.4553),tensor(541.4831),tensor(821.7781),tensor(781.6967),tensor(479.5977),tensor(781.3231),tensor(857.9791),tensor(982.8945),tensor(441.3666),tensor(984.2807),tensor(702.5684),tensor(945.1633),tensor(546.8062),tensor(939.8771),tensor(674.1512),tensor(1281.3354),tensor(471.2289),tensor(1270.6443),tensor(668.4053),tensor(1561.2269),tensor(421.0712),tensor(1548.6344)
1011,step_f_b.MOV,168,0,tensor(690.0720),tensor(355.4292),tensor(714.7925),tensor(328.0204),tensor(657.2396),tensor(331.0036),tensor(746.5626),tensor(350.2936),tensor(604.4377),tensor(358.6608),tensor(782.9030),tensor(540.4098),tensor(550.8397),tensor(538.5985),tensor(838.7391),tensor(785.3694),tensor(485.2454),tensor(783.3380),tensor(873.4026),tensor(978.3943),tensor(454.2324),tensor(984.4067),tensor(700.1484),tensor(951.3338),tensor(545.7571),tensor(944.4933),tensor(675.1803),tensor(1281.8716),tensor(497.6101),tensor(1269.6733),tensor(665.8731),tensor(1563.6713),tensor(455.6347),tensor(1550.2454)
1012,step_f_b.MOV,169,0,tensor(697.5480),tensor(352.6396),tensor(724.2213),tensor(326.6638),tensor(665.6678),tensor(327.5443),tensor(756.3687),tensor(352.9179),tensor(613.2166),tensor(356.2096),tensor(789.1436),tensor(544.0277),tensor(557.0497),tensor(539.8308),tensor(846.4669),tensor(785.3648),tensor(490.8731),tensor(784.6414),tensor(884.6083),tensor(978.1546),tensor(460.3114),tensor(986.0435),tensor(707.1808),tensor(952.5923),tensor(554.1216),tensor(945.4223),tensor(678.9203),tensor(1279.2111),tensor(510.8245),tensor(1268.4263),tensor(663.8254),tensor(1562.5250),tensor(475.2038),tensor(1554.0481)
1013,step_f_b.MOV,170,0,tensor(699.9764),tensor(355.0731),tensor(728.5025),tensor(327.3869),tensor(665.5812),tensor(329.1280),tensor(767.0832),tensor(352.6174),tensor(610.4189),tensor(357.6655),tensor(803.3713),tensor(538.6445),tensor(559.9265),tensor(538.9078),tensor(862.0953),tensor(779.5245),tensor(494.4236),tensor(782.5551),tensor(907.1433),tensor(975.4045),tensor(460.4395),tensor(981.8171),tensor(725.2034),tensor(932.7885),tensor(567.7822),tensor(928.0741),tensor(692.9286),tensor(1275.5612),tensor(529.9583),tensor(1264.7487),tensor(664.1115),tensor(1559.7645),tensor(498.4461),tensor(1549.1034)
1014,step_f_b.MOV,171,0,tensor(707.7052),tensor(354.1075),tensor(734.7462),tensor(326.3436),tensor(672.2996),tensor(328.3261),tensor(769.0718),tensor(351.7563),tensor(616.3033),tensor(358.0094),tensor(805.5130),tensor(544.9080),tensor(563.3354),tensor(540.3007),tensor(863.1826),tensor(789.4365),tensor(498.3019),tensor(784.9838),tensor(905.7717),tensor(972.5035),tensor(466.4503),tensor(982.4799),tensor(724.0085),tensor(947.4183),tensor(568.5286),tensor(940.2259),tensor(688.7604),tensor(1279.5146),tensor(544.3444),tensor(1266.9491),tensor(658.2834),tensor(1561.5135),tensor(515.4738),tensor(1551.2362)
1015,step_f_b.MOV,172,0,tensor(709.4095),tensor(354.1707),tensor(736.8871),tensor(327.1215),tensor(675.4304),tensor(328.0926),tensor(771.1273),tensor(352.0985),tensor(621.6740),tensor(355.8732),tensor(807.0201),tensor(544.2638),tensor(567.1749),tensor(538.7150),tensor(866.3453),tensor(789.8037),tensor(502.5344),tensor(786.3909),tensor(911.0261),tensor(970.6040),tensor(468.7424),tensor(980.1953),tensor(727.4407),tensor(945.5752),tensor(575.0092),tensor(938.3716),tensor(691.8748),tensor(1277.9545),tensor(559.7518),tensor(1264.2006),tensor(663.3541),tensor(1553.5444),tensor(542.2943),tensor(1542.1404)
1016,step_f_b.MOV,173,0,tensor(710.5752),tensor(352.5272),tensor(739.2578),tensor(325.7502),tensor(676.0781),tensor(327.1380),tensor(778.4515),tensor(352.1838),tensor(623.0801),tensor(357.3938),tensor(815.3976),tensor(538.7545),tensor(572.8588),tensor(539.7649),tensor(871.0274),tensor(773.9645),tensor(505.4472),tensor(782.0292),tensor(919.0816),tensor(972.2202),tensor(468.6659),tensor(976.4830),tensor(733.9411),tensor(927.6932),tensor(581.7367),tensor(922.6176),tensor(701.5644),tensor(1276.1721),tensor(577.1550),tensor(1256.3866),tensor(665.1107),tensor(1556.9476),tensor(564.8234),tensor(1530.6586)
1017,step_f_b.MOV,174,0,tensor(714.5273),tensor(353.9590),tensor(745.0676),tensor(327.4118),tensor(680.7565),tensor(327.5002),tensor(784.6512),tensor(354.7227),tensor(627.1992),tensor(356.3238),tensor(818.6893),tensor(541.7349),tensor(574.4645),tensor(540.6320),tensor(876.1656),tensor(778.2838),tensor(507.4256),tensor(782.9246),tensor(918.7166),tensor(973.4523),tensor(468.5644),tensor(973.3127),tensor(738.1425),tensor(930.0108),tensor(586.2338),tensor(925.0021),tensor(703.5991),tensor(1277.5610),tensor(587.5595),tensor(1260.8057),tensor(669.0526),tensor(1557.2367),tensor(588.4882),tensor(1538.8551)
1018,step_f_b.MOV,175,0,tensor(717.6050),tensor(356.1092),tensor(748.4124),tensor(328.9937),tensor(683.1971),tensor(329.4749),tensor(788.2319),tensor(355.9848),tensor(628.8277),tensor(358.3822),tensor(821.9365),tensor(544.6749),tensor(576.3637),tensor(543.4172),tensor(876.5770),tensor(784.2682),tensor(509.3755),tensor(785.0640),tensor(916.6688),tensor(980.5917),tensor(470.3091),tensor(974.7874),tensor(742.1157),tensor(935.6120),tensor(590.0193),tensor(931.0034),tensor(705.0046),tensor(1281.2067),tensor(593.3456),tensor(1266.0959),tensor(671.6274),tensor(1557.6538),tensor(598.2299),tensor(1541.8140)
1019,step_f_b.MOV,176,0,tensor(719.5600),tensor(359.9609),tensor(749.7854),tensor(332.4315),tensor(685.2144),tensor(332.4189),tensor(787.8900),tensor(357.2857),tensor(628.7904),tensor(358.4374),tensor(821.2925),tensor(544.8226),tensor(576.0886),tensor(543.1891),tensor(875.4480),tensor(786.8873),tensor(508.9134),tensor(787.9657),tensor(911.9438),tensor(980.0184),tensor(467.8670),tensor(976.2431),tensor(748.2484),tensor(935.4509),tensor(596.5151),tensor(930.9240),tensor(708.9822),tensor(1280.4479),tensor(597.2010),tensor(1266.0023),tensor(672.2362),tensor(1556.0308),tensor(599.7441),tensor(1542.0353)
1020,step_f_b.MOV,177,0,tensor(722.1757),tensor(361.3881),tensor(749.9824),tensor(333.4312),tensor(686.6417),tensor(334.5833),tensor(783.6808),tensor(356.4283),tensor(629.7147),tensor(361.0214),tensor(817.6882),tensor(546.5554),tensor(579.4037),tensor(542.9589),tensor(864.9846),tensor(792.5952),tensor(512.2861),tensor(788.1993),tensor(892.6930),tensor(974.5468),tensor(469.1385),tensor(978.9664),tensor(752.3917),tensor(946.8203),tensor(603.2773),tensor(941.3293),tensor(705.8976),tensor(1278.8108),tensor(600.4975),tensor(1268.0369),tensor(670.8542),tensor(1554.9261),tensor(595.5936),tensor(1548.2183)
1021,step_f_b.MOV,178,0,tensor(721.9481),tensor(362.1362),tensor(750.3089),tensor(334.3572),tensor(687.1937),tensor(334.8380),tensor(784.6055),tensor(356.7111),tensor(631.1228),tensor(359.7266),tensor(818.1270),tensor(545.8995),tensor(579.8221),tensor(540.4543),tensor(862.7017),tensor(796.9772),tensor(512.3064),tensor(787.6560),tensor(880.4572),tensor(980.6424),tensor(469.6748),tensor(977.6367),tensor(752.2744),tensor(943.0259),tensor(602.9187),tensor(936.5433),tensor(704.8151),tensor(1278.2795),tensor(598.8156),tensor(1266.0688),tensor(671.7943),tensor(1556.3291),tensor(597.6925),tensor(1548.3051)
1022,step_f_b.MOV,179,0,tensor(722.0145),tensor(362.3107),tensor(750.1812),tensor(334.9887),tensor(687.3226),tensor(335.3965),tensor(783.7037),tensor(358.3050),tensor(630.4685),tensor(361.3004),tensor(816.4642),tensor(545.4756),tensor(579.5017),tensor(541.7432),tensor(859.5786),tensor(793.7516),tensor(512.5207),tensor(788.3708),tensor(872.1700),tensor(978.5544),tensor(468.5271),tensor(976.7623),tensor(752.4976),tensor(938.0229),tensor(603.6976),tensor(932.1548),tensor(704.9857),tensor(1275.8291),tensor(599.5303),tensor(1264.2573),tensor(671.4073),tensor(1556.3361),tensor(598.9073),tensor(1548.6168)
1023,step_f_b.MOV,180,0,tensor(721.9290),tensor(359.8259),tensor(750.9313),tensor(333.8936),tensor(690.5050),tensor(334.4143),tensor(787.2774),tensor(356.7632),tensor(640.0686),tensor(359.6719),tensor(817.5159),tensor(540.4774),tensor(589.2678),tensor(542.0458),tensor(856.7263),tensor(780.5539),tensor(513.7236),tensor(783.7236),tensor(875.4962),tensor(981.1313),tensor(466.2177),tensor(973.2379),tensor(746.6771),tensor(938.8537),tensor(604.3809),tensor(935.6223),tensor(705.4048),tensor(1272.8248),tensor(604.6619),tensor(1262.6865),tensor(675.7661),tensor(1548.6984),tensor(609.2098),tensor(1540.0364)
1024,step_f_b.MOV,181,0,tensor(720.3523),tensor(360.1740),tensor(749.7479),tensor(334.3804),tensor(689.4916),tensor(334.6902),tensor(787.2322),tensor(357.2568),tensor(641.0463),tensor(359.7239),tensor(818.7184),tensor(541.2126),tensor(590.8527),tensor(542.5796),tensor(855.8159),tensor(782.4434),tensor(514.6203),tensor(784.2172),tensor(869.3676),tensor(983.0739),tensor(466.2145),tensor(972.3126),tensor(748.1942),tensor(940.3319),tensor(606.2521),tensor(936.8088),tensor(706.5912),tensor(1271.9877),tensor(605.8393),tensor(1261.6813),tensor(675.3734),tensor(1547.2628),tensor(610.4758),tensor(1539.2640)
1025,step_f_b.MOV,182,0,tensor(721.1935),tensor(363.6654),tensor(750.7592),tensor(337.2606),tensor(688.3890),tensor(337.0495),tensor(787.8529),tensor(361.0158),tensor(634.0804),tensor(362.3233),tensor(820.9362),tensor(542.1655),tensor(583.4327),tensor(544.9654),tensor(860.1874),tensor(781.8535),tensor(513.5970),tensor(788.4930),tensor(866.4403),tensor(981.9263),tensor(466.2101),tensor(977.3607),tensor(755.1310),tensor(927.7156),tensor(607.5389),tensor(924.4437),tensor(711.7476),tensor(1273.2944),tensor(601.7560),tensor(1262.1606),tensor(669.6747),tensor(1550.4382),tensor(600.8398),tensor(1542.2981)
1026,step_f_b.MOV,183,0,tensor(720.6843),tensor(366.0583),tensor(750.0235),tensor(339.1335),tensor(687.3507),tensor(339.4001),tensor(787.5026),tensor(361.9211),tensor(632.6812),tensor(364.4424),tensor(821.8798),tensor(542.6982),tensor(583.5780),tensor(545.8770),tensor(861.3337),tensor(784.7529),tensor(513.8221),tensor(789.8322),tensor(864.5270),tensor(985.9832),tensor(468.1188),tensor(978.6794),tensor(757.2693),tensor(926.1114),tensor(609.1888),tensor(922.9613),tensor(712.4540),tensor(1272.2216),tensor(603.1756),tensor(1261.5923),tensor(669.6564),tensor(1550.6169),tensor(601.3469),tensor(1542.4834)
1027,step_f_b.MOV,184,0,tensor(721.9659),tensor(366.4508),tensor(751.9254),tensor(340.3027),tensor(689.7169),tensor(339.1669),tensor(788.8010),tensor(363.9706),tensor(635.1562),tensor(362.9875),tensor(821.2916),tensor(544.4481),tensor(583.5948),tensor(545.2419),tensor(860.2786),tensor(787.2605),tensor(514.7104),tensor(790.0778),tensor(861.6515),tensor(987.7358),tensor(469.6349),tensor(976.8616),tensor(757.8589),tensor(926.8831),tensor(610.1395),tensor(922.9055),tensor(713.2169),tensor(1272.9517),tensor(602.7367),tensor(1261.5043),tensor(669.5477),tensor(1550.5093),tensor(602.9091),tensor(1542.9532)
1028,step_f_b.MOV,185,0,tensor(724.0575),tensor(367.5025),tensor(753.4276),tensor(341.4845),tensor(691.8500),tensor(340.7055),tensor(789.2849),tensor(364.8972),tensor(636.5255),tensor(364.7791),tensor(822.1337),tensor(544.3861),tensor(583.9364),tensor(547.0309),tensor(861.7929),tensor(785.2355),tensor(515.1780),tensor(790.1481),tensor(860.8647),tensor(990.0264),tensor(471.0609),tensor(976.6725),tensor(758.4829),tensor(928.1993),tensor(610.4741),tensor(925.1196),tensor(713.2820),tensor(1272.4792),tensor(602.4827),tensor(1263.1376),tensor(669.5505),tensor(1549.7622),tensor(602.9971),tensor(1544.1562)
1029,step_f_b.MOV,186,0,tensor(724.4859),tensor(366.9849),tensor(753.6235),tensor(341.0524),tensor(692.5609),tensor(340.3988),tensor(789.6909),tensor(364.3492),tensor(638.2654),tensor(364.4897),tensor(824.2392),tensor(545.1539),tensor(584.8776),tensor(546.3759),tensor(865.7851),tensor(789.5486),tensor(515.5941),tensor(790.0326),tensor(862.6984),tensor(992.7946),tensor(474.9347),tensor(975.8282),tensor(758.3038),tensor(929.8555),tensor(609.4753),tensor(926.1186),tensor(714.4151),tensor(1272.8947),tensor(601.8691),tensor(1263.2139),tensor(670.6788),tensor(1549.6371),tensor(601.7306),tensor(1543.8047)
1030,step_f_b.MOV,187,0,tensor(721.9661),tensor(361.1770),tensor(752.0629),tensor(336.3759),tensor(692.3765),tensor(335.5875),tensor(790.0150),tensor(360.8704),tensor(645.1947),tensor(360.6227),tensor(823.1622),tensor(544.1133),tensor(592.9771),tensor(544.9982),tensor(862.1309),tensor(784.8544),tensor(518.3309),tensor(787.9841),tensor(865.3493),tensor(986.6058),tensor(476.2824),tensor(976.9446),tensor(753.8278),tensor(941.2034),tensor(610.4991),tensor(937.3378),tensor(709.4458),tensor(1271.3009),tensor(606.1611),tensor(1262.4514),tensor(674.5916),tensor(1544.8964),tensor(612.6448),tensor(1540.4897)
1031,step_f_b.MOV,188,0,tensor(722.2429),tensor(360.3109),tensor(752.4883),tensor(335.2107),tensor(692.4916),tensor(334.6156),tensor(791.1519),tensor(359.1863),tensor(645.7590),tensor(359.4337),tensor(825.3928),tensor(542.8383),tensor(594.1435),tensor(543.6647),tensor(866.0585),tensor(784.8294),tensor(520.2250),tensor(786.5956),tensor(870.9448),tensor(988.2777),tensor(476.3670),tensor(974.5144),tensor(754.0833),tensor(940.9192),tensor(610.1177),tensor(936.6643),tensor(709.6103),tensor(1272.1080),tensor(605.5962),tensor(1261.8988),tensor(675.4736),tensor(1546.5243),tensor(612.5697),tensor(1540.0188)
1032,step_f_b.MOV,189,0,tensor(724.3339),tensor(360.0282),tensor(754.1596),tensor(334.7474),tensor(693.8912),tensor(334.5654),tensor(791.9346),tensor(359.3441),tensor(645.6524),tensor(360.5845),tensor(825.9443),tensor(544.1104),tensor(594.0093),tensor(545.3163),tensor(868.4749),tensor(785.2535),tensor(519.9840),tensor(787.2361),tensor(876.2072),tensor(986.8451),tensor(475.4626),tensor(974.1739),tensor(754.0064),tensor(941.7995),tensor(609.7082),tensor(937.8012),tensor(709.0284),tensor(1272.8940),tensor(605.5339),tensor(1263.2014),tensor(675.4396),tensor(1546.9438),tensor(611.7175),tensor(1540.4851)
1033,step_f_b.MOV,190,0,tensor(724.7408),tensor(360.3680),tensor(754.3401),tensor(335.0769),tensor(694.3336),tensor(335.0112),tensor(792.0738),tensor(359.7521),tensor(646.4294),tensor(361.1704),tensor(826.3668),tensor(545.4805),tensor(594.8580),tensor(545.7032),tensor(870.4889),tensor(788.2013),tensor(519.0941),tensor(788.1155),tensor(881.5562),tensor(989.4506),tensor(474.8434),tensor(977.0371),tensor(754.4457),tensor(941.7926),tensor(610.5450),tensor(937.5419),tensor(709.4161),tensor(1273.6660),tensor(606.3572),tensor(1264.1333),tensor(676.2637),tensor(1547.2174),tensor(611.0822),tensor(1541.2046)
1034,step_f_b.MOV,191,0,tensor(725.0600),tensor(360.1108),tensor(754.7833),tensor(334.8252),tensor(694.7318),tensor(334.7375),tensor(792.9049),tensor(359.5829),tensor(647.3702),tensor(360.9039),tensor(827.5106),tensor(545.4375),tensor(596.0551),tensor(545.4670),tensor(872.0825),tensor(787.5751),tensor(518.8096),tensor(787.4850),tensor(885.4087),tensor(988.7366),tensor(473.8672),tensor(976.6371),tensor(755.9073),tensor(942.0607),tensor(612.1331),tensor(937.7060),tensor(709.6273),tensor(1272.7837),tensor(606.5519),tensor(1263.2604),tensor(675.8216),tensor(1547.6968),tensor(610.5471),tensor(1541.9128)
1035,step_f_b.MOV,192,0,tensor(725.6781),tensor(363.2053),tensor(755.1486),tensor(337.8224),tensor(695.4959),tensor(337.6325),tensor(792.6827),tensor(361.1576),tensor(647.8463),tensor(362.1656),tensor(826.1085),tensor(545.0709),tensor(596.4869),tensor(544.6771),tensor(871.8327),tensor(785.9066),tensor(519.8680),tensor(785.9658),tensor(890.2282),tensor(986.0640),tensor(474.5349),tensor(974.2744),tensor(754.8168),tensor(940.5083),tensor(612.0648),tensor(936.0892),tensor(709.5000),tensor(1272.9141),tensor(606.6728),tensor(1262.8418),tensor(677.4165),tensor(1547.7456),tensor(610.1060),tensor(1540.8534)
1036,step_f_b.MOV,193,0,tensor(726.1899),tensor(364.1369),tensor(755.5003),tensor(338.2307),tensor(695.4875),tensor(338.3166),tensor(792.9441),tensor(360.4603),tensor(647.0307),tensor(362.1790),tensor(825.8286),tensor(544.5934),tensor(596.3491),tensor(543.9315),tensor(873.0927),tensor(787.0745),tensor(520.2695),tensor(785.6530),tensor(894.9620),tensor(986.5499),tensor(473.0354),tensor(973.3514),tensor(753.3847),tensor(939.6912),tensor(610.8109),tensor(935.2275),tensor(709.1152),tensor(1273.5688),tensor(607.5341),tensor(1263.3226),tensor(678.2395),tensor(1548.6987),tensor(610.3920),tensor(1541.2095)
1037,step_f_b.MOV,194,0,tensor(731.9375),tensor(367.7174),tensor(758.5186),tensor(340.3629),tensor(697.5090),tensor(341.1101),tensor(789.7625),tensor(361.4110),tensor(640.4767),tensor(365.1487),tensor(825.4832),tensor(548.1417),tensor(588.1547),tensor(543.8602),tensor(874.2968),tensor(797.3358),tensor(519.3426),tensor(789.6320),tensor(890.3577),tensor(981.1793),tensor(473.3355),tensor(976.8134),tensor(761.3920),tensor(943.7505),tensor(612.5764),tensor(937.3345),tensor(711.5844),tensor(1277.3712),tensor(604.5224),tensor(1265.6879),tensor(674.7026),tensor(1553.7478),tensor(598.4352),tensor(1545.9409)
1038,step_f_b.MOV,195,0,tensor(731.9729),tensor(368.0715),tensor(758.9696),tensor(340.6063),tensor(697.3552),tensor(341.2962),tensor(790.7562),tensor(361.9363),tensor(640.2347),tensor(365.4531),tensor(826.2715),tensor(548.9348),tensor(588.0342),tensor(544.2867),tensor(875.0631),tensor(797.9335),tensor(519.1005),tensor(789.2104),tensor(892.9755),tensor(981.3789),tensor(473.2472),tensor(975.2106),tensor(762.5367),tensor(944.0543),tensor(613.0859),tensor(937.6509),tensor(712.8392),tensor(1276.6093),tensor(604.6461),tensor(1265.2911),tensor(676.0486),tensor(1552.3542),tensor(598.8454),tensor(1545.5735)
1039,step_f_b.MOV,196,0,tensor(731.6642),tensor(367.0403),tensor(759.2407),tensor(340.1142),tensor(697.3023),tensor(340.3536),tensor(791.6965),tensor(363.2381),tensor(640.7603),tensor(365.6699),tensor(826.6386),tensor(550.6000),tensor(588.5012),tensor(545.1182),tensor(874.9156),tensor(798.7497),tensor(518.4866),tensor(788.9885),tensor(893.1603),tensor(982.4178),tensor(471.2841),tensor(974.7390),tensor(762.8688),tensor(943.4566),tensor(613.4192),tensor(936.7289),tensor(713.3260),tensor(1275.7959),tensor(604.4262),tensor(1264.4426),tensor(675.4210),tensor(1551.1920),tensor(598.5317),tensor(1545.2395)
1040,step_f_b.MOV,197,0,tensor(733.8902),tensor(366.9027),tensor(760.8810),tensor(339.8727),tensor(699.0266),tensor(340.4087),tensor(792.5620),tensor(363.0057),tensor(641.3538),tensor(366.2529),tensor(827.5139),tensor(550.7327),tensor(588.8175),tensor(545.1096),tensor(875.0362),tensor(798.2203),tensor(518.3450),tensor(787.9883),tensor(893.4652),tensor(982.7706),tensor(471.4441),tensor(975.9532),tensor(762.8325),tensor(943.7236),tensor(613.0511),tensor(936.7064),tensor(713.2374),tensor(1277.7679),tensor(605.1115),tensor(1264.6652),tensor(674.5164),tensor(1554.1165),tensor(597.7678),tensor(1544.6713)
1041,step_f_b.MOV,198,0,tensor(735.3038),tensor(365.1234),tensor(761.7552),tensor(337.7451),tensor(699.8859),tensor(339.1524),tensor(792.9974),tensor(360.5268),tensor(641.5477),tensor(365.8083),tensor(828.2001),tensor(548.7382),tensor(589.4797),tensor(544.2288),tensor(875.1728),tensor(798.0548),tensor(519.0934),tensor(787.0466),tensor(891.6636),tensor(984.0445),tensor(471.9112),tensor(975.1415),tensor(761.8911),tensor(942.0383),tensor(612.0152),tensor(935.5646),tensor(712.4189),tensor(1276.4147),tensor(605.1570),tensor(1264.6089),tensor(675.4736),tensor(1551.6709),tensor(598.0203),tensor(1543.3093)
1042,step_f_b.MOV,199,0,tensor(732.4526),tensor(361.9758),tensor(761.2081),tensor(335.5670),tensor(700.7825),tensor(336.4233),tensor(797.4344),tensor(357.6093),tensor(650.1525),tensor(361.0190),tensor(827.9788),tensor(542.9315),tensor(598.6191),tensor(541.9041),tensor(872.6420),tensor(786.5398),tensor(520.4415),tensor(782.2972),tensor(896.7838),tensor(986.3665),tensor(470.8619),tensor(972.6168),tensor(752.3392),tensor(937.4145),tensor(609.6940),tensor(933.0831),tensor(709.0558),tensor(1271.4205),tensor(607.9576),tensor(1262.0416),tensor(679.1083),tensor(1545.0077),tensor(608.2083),tensor(1538.7628)
1043,step_f_b.MOV,200,0,tensor(731.3976),tensor(358.9785),tensor(761.0251),tensor(332.4184),tensor(699.7309),tensor(333.2229),tensor(799.3534),tensor(354.8619),tensor(650.6921),tensor(358.2810),tensor(829.4550),tensor(540.7117),tensor(599.6123),tensor(539.0585),tensor(871.3438),tensor(784.8970),tensor(520.7715),tensor(779.7003),tensor(894.4514),tensor(985.9979),tensor(471.9820),tensor(971.9321),tensor(749.6245),tensor(935.9713),tensor(606.2402),tensor(931.0455),tensor(709.0261),tensor(1270.3005),tensor(605.6314),tensor(1259.3818),tensor(679.1709),tensor(1547.3907),tensor(605.0439),tensor(1539.3455)
